time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_loss,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/explained_variance,train/learning_rate,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
98000,257.0,311.14,0.010125932283699512,19600,197,495,4.165835343883373e-05,-2.6269116401672363,0.0007,19599,-7.704203128814697,,
98500,257.0,311.07,-0.04726511985063553,19700,198,496,4.2754458263516426e-05,-0.0020982027053833008,0.0007,19699,-7.690127849578857,,
99000,257.0,311.05,-0.14971771836280823,19800,198,498,0.000429748062742874,0.00010782480239868164,0.0007,19799,-7.695632457733154,,
99500,257.0,310.71,-0.08120235055685043,19900,198,500,0.00013036656309850514,0.03369951248168945,0.0007,19899,-7.697267055511475,,
100000,,,-0.03863126039505005,,,,3.039505099877715e-05,5.960464477539063e-08,0.0007,19999,-7.7018723487854,257.0,0.0
100000,257.0,307.53,,20000,197,505,,,,,,,
100500,257.0,306.25,-0.10779087990522385,20100,197,507,0.00024292115995194763,-0.07126104831695557,0.0007,20099,-7.701198101043701,,
101000,257.0,310.78,-0.12091130018234253,20200,198,509,0.00028972033760510385,0.0204617977142334,0.0007,20199,-7.6803131103515625,,
101500,257.0,313.94,-0.027110738679766655,20300,198,511,1.6943224181886762e-05,-0.32257091999053955,0.0007,20299,-7.6932053565979,,
102000,257.0,311.53,-0.05910646915435791,20400,198,513,7.393564010271803e-05,1.3113021850585938e-06,0.0007,20399,-7.693519592285156,,
102500,,,448.1270446777344,,,,3897.763427734375,-871.8316650390625,0.0007,20499,-7.687434673309326,257.0,0.0
102500,257.0,307.24,,20500,197,519,,,,,,,
103000,257.0,309.09,0.06169051676988602,20600,197,520,0.0002295359008712694,-7.057245254516602,0.0007,20599,-7.698525905609131,,
103500,257.0,308.27,-0.04961233213543892,20700,198,522,5.785301254945807e-05,0.02784973382949829,0.0007,20699,-7.704064846038818,,
104000,257.0,306.19,-0.08337394893169403,20800,198,524,0.00013870085240341723,0.002528667449951172,0.0007,20799,-7.702844142913818,,
104500,257.0,306.02,-0.045842986553907394,20900,198,526,4.40419462393038e-05,-2.4318695068359375e-05,0.0007,20899,-7.705302715301514,,
105000,,,-11.48975944519043,,,,7.6568474769592285,-6.036253929138184,0.0007,20999,-7.696025371551514,257.0,0.0
105000,257.0,299.14,,21000,197,532,,,,,,,
105500,257.0,294.38,-0.03771235793828964,21100,197,533,2.8340158678474836e-05,-0.024626731872558594,0.0007,21099,-7.705635070800781,,
106000,257.0,293.03,-0.07701035588979721,21200,197,535,0.00011996918328804895,0.0,0.0007,21199,-7.702893257141113,,
106500,257.0,289.43,100.0631103515625,21300,198,537,306.4651794433594,-1.5883369445800781,0.0007,21299,-7.694093227386475,,
107000,257.0,293.13,117.46937561035156,21400,198,539,305.8031005859375,0.06482768058776855,0.0007,21399,-7.682537078857422,,
107500,,,79.39344787597656,,,,100.93528747558594,-6.1746134757995605,0.0007,21499,-7.698129177093506,257.0,0.0
107500,257.0,292.75,,21500,197,543,,,,,,,
108000,257.0,293.21,14.777228355407715,21600,198,545,4.840579509735107,-5.030298709869385,0.0007,21599,-7.697890758514404,,
108500,257.0,298.98,128.9293670654297,21700,198,547,354.32611083984375,-0.3249772787094116,0.0007,21699,-7.67706298828125,,
109000,257.0,297.06,-0.0466657355427742,21800,198,548,4.4931115553481504e-05,-2.6226043701171875e-06,0.0007,21799,-7.687880039215088,,
109500,257.0,292.63,-0.15127699077129364,21900,198,550,0.0004664743901230395,-1.4543533325195312e-05,0.0007,21899,-7.680017948150635,,
110000,,,2.048922538757324,,,,0.4393395483493805,-0.5822892189025879,0.0007,21999,-7.682989597320557,257.0,0.0
110000,257.0,293.1,,22000,197,556,,,,,,,
110500,257.0,290.05,244.13247680664062,22100,197,558,1283.7127685546875,-4.141582012176514,0.0007,22099,-7.682568550109863,,
111000,257.0,293.98,348.2361755371094,22200,198,560,2242.778564453125,-525.7296752929688,0.0007,22199,-7.687493801116943,,
111500,257.0,291.38,-0.07640298455953598,22300,198,562,0.00012479374709073454,0.004447638988494873,0.0007,22299,-7.682708740234375,,
112000,257.0,286.4,-0.04713756963610649,22400,198,563,4.5156775740906596e-05,0.00014251470565795898,0.0007,22399,-7.664625644683838,,
112500,,,-0.04427594318985939,,,,4.185629222774878e-05,-0.0001983642578125,0.0007,22499,-7.659759044647217,257.0,0.0
112500,257.0,289.65,,22500,197,569,,,,,,,
113000,257.0,290.21,-0.0355505645275116,22600,197,571,2.4619052055641077e-05,0.0014424324035644531,0.0007,22599,-7.671394348144531,,
113500,257.0,290.25,-0.16647933423519135,22700,197,573,0.0005593764944933355,0.0,0.0007,22699,-7.666812419891357,,
114000,257.0,293.19,-0.0690951719880104,22800,198,575,9.668827260611579e-05,0.10011786222457886,0.0007,22799,-7.673544406890869,,
114500,257.0,297.13,-65.11078643798828,22900,198,577,147.70425415039062,0.127546489238739,0.0007,22899,-7.650213718414307,,
115000,,,-0.08904651552438736,,,,0.00016180500097107142,3.7610530853271484e-05,0.0007,22999,-7.656930446624756,257.0,0.0
115000,257.0,304.98,,23000,197,583,,,,,,,
115500,257.0,310.33,-0.013898739591240883,23100,197,584,4.036150585307041e-06,-7.998943328857422e-05,0.0007,23099,-7.660691261291504,,
116000,257.0,307.64,-0.12231345474720001,23200,197,586,0.00029016012558713555,5.650520324707031e-05,0.0007,23199,-7.663083553314209,,
116500,257.0,304.18,190.741455078125,23300,197,588,718.0023803710938,-8.344650268554688e-07,0.0007,23299,-7.673144817352295,,
117000,257.0,302.23,370.0606994628906,23400,198,590,3558.958740234375,-198.11962890625,0.0007,23399,-7.67341947555542,,
117500,,,99.0650863647461,,,,214.04490661621094,-1.1920928955078125e-07,0.0007,23499,-7.685111999511719,257.0,0.0
117500,257.0,305.71,,23500,197,596,,,,,,,
118000,257.0,305.4,67.65449523925781,23600,197,598,98.51793670654297,0.0501287579536438,0.0007,23599,-7.693295478820801,,
118500,257.0,302.7,-0.14779922366142273,23700,197,600,0.0004395043652039021,-1.0967254638671875e-05,0.0007,23699,-7.698144435882568,,
119000,257.0,301.1,-94.61914825439453,23800,197,601,773.5784301757812,-6242994.0,0.0007,23799,-7.689843654632568,,
119500,257.0,299.76,-0.12647585570812225,23900,197,603,0.00032413960434496403,0.0,0.0007,23899,-7.680497646331787,,
120000,,,-0.025875374674797058,,,,1.3298262274474837e-05,0.0,0.0007,23999,-7.690040111541748,257.0,0.0
120000,257.0,301.7,,24000,196,609,,,,,,,
120500,257.0,301.23,-176.11802673339844,24100,197,611,907.1239624023438,-262.7583923339844,0.0007,24099,-7.666957378387451,,
121000,257.0,302.09,-0.1286959946155548,24200,197,613,0.0003436514816712588,-1.71661376953125e-05,0.0007,24199,-7.67132568359375,,
121500,257.0,305.31,-0.08235680311918259,24300,197,614,0.00013531657168641686,0.0,0.0007,24299,-7.667167663574219,,
122000,257.0,309.55,227.8595428466797,24400,197,616,969.3277587890625,0.0,0.0007,24399,-7.6644287109375,,
122500,,,-0.12318792194128036,,,,0.00029866176191717386,-4.6133995056152344e-05,0.0007,24499,-7.6563239097595215,257.0,0.0
122500,257.0,306.05,,24500,196,622,,,,,,,
123000,257.0,307.72,119.54264068603516,24600,196,624,900.0999145507812,-119.62970733642578,0.0007,24599,-7.6439032554626465,,
123500,257.0,303.31,-0.04381338879466057,24700,197,626,4.6375040255952626e-05,4.6193599700927734e-05,0.0007,24699,-7.6811652183532715,,
124000,257.0,301.93,211.6004180908203,24800,197,628,1043.8642578125,-7.588172912597656,0.0007,24799,-7.667713165283203,,
124500,257.0,300.5,-500.84991455078125,24900,197,630,4887.6767578125,0.025531232357025146,0.0007,24899,-7.658572673797607,,
125000,,,93.91312408447266,,,,187.54702758789062,-0.34415578842163086,0.0007,24999,-7.677953243255615,257.0,0.0
125000,257.0,305.03,,25000,196,635,,,,,,,
125500,257.0,303.85,-0.06370969861745834,25100,196,637,8.560797868994996e-05,1.1920928955078125e-07,0.0007,25099,-7.6819748878479,,
126000,257.0,307.4,324.0712890625,25200,197,639,2661.374755859375,-1371.158203125,0.0007,25199,-7.657163143157959,,
126500,257.0,311.08,-0.40723511576652527,25300,197,640,0.017811892554163933,-13083.13671875,0.0007,25299,-7.65957498550415,,
127000,257.0,313.12,449.1067810058594,25400,197,642,5563.6416015625,-954.8768920898438,0.0007,25399,-7.662930965423584,,
127500,,,-0.042251549661159515,,,,3.487581489025615e-05,-8.106231689453125e-05,0.0007,25499,-7.689666748046875,257.0,0.0
127500,257.0,311.52,,25500,197,646,,,,,,,
128000,257.0,313.2,-0.04838874936103821,25600,197,648,4.753199391416274e-05,-4.76837158203125e-07,0.0007,25599,-7.6821465492248535,,
128500,257.0,311.13,-0.059902358800172806,25700,197,650,7.172868208726868e-05,0.0,0.0007,25699,-7.6919732093811035,,
129000,257.0,305.84,-0.03105304203927517,25800,197,652,1.9357792552909814e-05,0.0,0.0007,25799,-7.699505805969238,,
129500,257.0,307.73,-0.03143103048205376,25900,198,653,2.133701855200343e-05,0.0,0.0007,25899,-7.7041015625,,
130000,,,463.44415283203125,,,,4318.04736328125,-1510.12890625,0.0007,25999,-7.700473785400391,257.0,0.0
130000,257.0,309.03,,26000,196,660,,,,,,,
130500,257.0,307.39,340.7709045410156,26100,197,661,3166.695068359375,-143.52996826171875,0.0007,26099,-7.695958137512207,,
131000,257.0,310.17,147.49710083007812,26200,197,663,480.99810791015625,0.030297040939331055,0.0007,26199,-7.681077480316162,,
131500,257.0,321.59,65.24312591552734,26300,197,665,162.65306091308594,-0.41371119022369385,0.0007,26299,-7.674401760101318,,
132000,257.0,318.91,0.002354159951210022,26400,197,667,8.408538269577548e-05,-12.711250305175781,0.0007,26399,-7.696641445159912,,
132500,,,-0.08988573402166367,,,,0.00016301276627928019,-0.00014984607696533203,0.0007,26499,-7.6899094581604,257.0,0.0
132500,257.0,323.06,,26500,197,671,,,,,,,
133000,257.0,323.8,-29.534717559814453,26600,197,673,70.24321746826172,-3549841.5,0.0007,26599,-7.697032928466797,,
133500,257.0,324.43,-0.13947510719299316,26700,197,674,0.00039892681525088847,0.0,0.0007,26699,-7.698645114898682,,
134000,257.0,327.73,175.5965576171875,26800,198,676,671.9296264648438,0.0,0.0007,26799,-7.676610469818115,,
134500,257.0,330.85,4.547187328338623,26900,198,678,0.5787996649742126,8.940696716308594e-07,0.0007,26899,-7.689067363739014,,
135000,,,-0.04029284417629242,,,,3.230974107282236e-05,5.650520324707031e-05,0.0007,26999,-7.695476531982422,257.0,0.0
135000,257.0,325.08,,27000,197,684,,,,,,,
135500,257.0,326.18,-0.011100525967776775,27100,197,686,2.6006077860074583e-06,0.0007884502410888672,0.0007,27099,-7.699287414550781,,
136000,257.0,326.44,273.4655456542969,27200,197,688,1652.0234375,0.0,0.0007,27199,-7.6758036613464355,,
136500,257.0,320.34,-0.04593794047832489,27300,197,689,4.236021777614951e-05,-4.887580871582031e-05,0.0007,27299,-7.685643196105957,,
137000,257.0,323.77,58.45892333984375,27400,198,691,58.406951904296875,-2.753734588623047e-05,0.0007,27399,-7.688865661621094,,
137500,,,1.9424419403076172,,,,2.466984510421753,-2.072148323059082,0.0007,27499,-7.690617561340332,257.0,0.0
137500,257.0,324.72,,27500,197,695,,,,,,,
138000,257.0,318.92,-0.12249457836151123,27600,197,697,0.00031817323178984225,-0.00013506412506103516,0.0007,27599,-7.6978044509887695,,
138500,257.0,322.41,-0.1161428838968277,27700,198,699,0.00026807584799826145,0.00015658140182495117,0.0007,27699,-7.689495086669922,,
139000,257.0,320.92,479.33038330078125,27800,198,701,5481.18212890625,-128.2763671875,0.0007,27799,-7.690747261047363,,
139500,257.0,321.59,312.0688171386719,27900,198,702,2900.652099609375,-130.8466033935547,0.0007,27899,-7.697803020477295,,
140000,,,-94.84613037109375,,,,202.47447204589844,-1.6320910453796387,0.0007,27999,-7.680539608001709,257.0,0.0
140000,257.0,322.9,,28000,197,709,,,,,,,
140500,257.0,319.33,582.1751098632812,28100,197,710,6158.19140625,-287.2259521484375,0.0007,28099,-7.692692756652832,,
141000,257.0,321.14,8.833430290222168,28200,197,712,1.3158869743347168,-15.384115219116211,0.0007,28199,-7.694071292877197,,
141500,257.0,318.01,295.7312927246094,28300,198,714,1894.833984375,-58.4183349609375,0.0007,28299,-7.694560527801514,,
142000,257.0,321.37,345.6961364746094,28400,198,716,2401.776123046875,-0.3900548219680786,0.0007,28399,-7.694060802459717,,
142500,,,-257.18951416015625,,,,2819.704833984375,-661.8927001953125,0.0007,28499,-7.703151226043701,257.0,0.0
142500,257.0,312.46,,28500,197,722,,,,,,,
143000,257.0,309.16,11.023795127868652,28600,197,724,4.012744903564453,-7.152557373046875e-05,0.0007,28599,-7.702669620513916,,
143500,257.0,304.89,387.802734375,28700,197,725,3580.456298828125,-1.5158958435058594,0.0007,28699,-7.697775363922119,,
144000,257.0,306.43,-0.0761369913816452,28800,197,727,0.00011876579810632393,0.05282294750213623,0.0007,28799,-7.7020416259765625,,
144500,257.0,306.56,124.0464859008789,28900,198,729,252.49864196777344,0.0027063488960266113,0.0007,28899,-7.703059673309326,,
145000,,,-0.10285591334104538,,,,0.00029338544118218124,-7.749988555908203,0.0007,28999,-7.7007737159729,257.0,0.0
145000,257.0,304.37,,29000,197,734,,,,,,,
145500,257.0,301.46,-0.01804177835583687,29100,197,736,6.9178918238321785e-06,-0.06926846504211426,0.0007,29099,-7.6924052238464355,,
146000,257.0,302.39,-0.05674802139401436,29200,197,737,6.72626483719796e-05,-0.05106687545776367,0.0007,29199,-7.700309753417969,,
146500,257.0,306.13,26.231775283813477,29300,198,739,64.43724822998047,-5.038421154022217,0.0007,29299,-7.6919264793396,,
147000,257.0,305.35,-499.5566101074219,29400,198,741,4992.87841796875,-11.295007705688477,0.0007,29399,-7.694652557373047,,
147500,,,193.55886840820312,,,,875.8197631835938,0.0,0.0007,29499,-7.671104431152344,257.0,0.0
147500,257.0,304.94,,29500,197,747,,,,,,,
148000,257.0,304.4,-0.07737196236848831,29600,197,749,0.00011910109606105834,0.0007011890411376953,0.0007,29599,-7.687045574188232,,
148500,257.0,304.29,538.9314575195312,29700,197,751,4918.09033203125,-486.2776184082031,0.0007,29699,-7.688459873199463,,
149000,257.0,304.69,1.7205746173858643,29800,197,752,0.04997112229466438,-0.00017893314361572266,0.0007,29799,-7.69936990737915,,
149500,257.0,299.43,-0.5764855742454529,29900,198,754,0.005517629906535149,-0.06014657020568848,0.0007,29899,-7.7051920890808105,,
150000,,,-0.27793607115745544,,,,0.0015713878674432635,-0.0018006563186645508,0.0007,29999,-7.694901943206787,257.0,0.0
150000,257.0,307.02,,30000,197,760,,,,,,,
150500,257.0,306.05,-0.053481221199035645,30100,197,762,5.557937765843235e-05,0.0054718852043151855,0.0007,30099,-7.694516181945801,,
151000,257.0,303.06,-16.73122215270996,30200,197,764,17.031612396240234,-418487.3125,0.0007,30199,-7.699595928192139,,
151500,257.0,305.15,295.207763671875,30300,197,766,1457.3377685546875,0.0,0.0007,30299,-7.7015380859375,,
152000,257.0,303.26,-0.03394150361418724,30400,197,767,2.4040695279836655e-05,-0.0001964569091796875,0.0007,30399,-7.702986240386963,,
152500,,,249.597900390625,,,,1834.8739013671875,-157.37060546875,0.0007,30499,-7.700191020965576,257.0,0.0
152500,257.0,299.86,,30500,197,774,,,,,,,
153000,257.0,300.7,-0.045060183852910995,30600,197,775,4.1962102841353044e-05,-0.0005927085876464844,0.0007,30599,-7.710338115692139,,
153500,257.0,296.03,-0.06634747982025146,30700,197,777,8.814957982394844e-05,6.777048110961914e-05,0.0007,30699,-7.711036205291748,,
154000,257.0,291.55,-0.03282738849520683,30800,197,779,2.9272665415192023e-05,-3.973881721496582,0.0007,30799,-7.706944465637207,,
154500,257.0,287.92,-0.1786355823278427,30900,197,781,0.0005987636977806687,-8.857250213623047e-05,0.0007,30899,-7.706673622131348,,
155000,,,-0.014554309658706188,,,,4.57742635262548e-06,0.0,0.0007,30999,-7.7103471755981445,257.0,0.0
155000,257.0,289.52,,31000,196,787,,,,,,,
155500,257.0,295.77,-0.18594513833522797,31100,197,789,0.000620960840024054,-0.19334304332733154,0.0007,31099,-7.7043776512146,,
156000,257.0,305.33,-0.2716844975948334,31200,197,790,0.0037085774820297956,-60.68095397949219,0.0007,31199,-7.678793430328369,,
156500,257.0,304.7,-151.5381622314453,31300,197,792,1469.7598876953125,-185.89012145996094,0.0007,31299,-7.663716793060303,,
157000,257.0,310.73,-0.07361067831516266,31400,197,794,0.00011741524940589443,-2.944469451904297e-05,0.0007,31399,-7.673150539398193,,
157500,,,-416.8912658691406,,,,4932.5908203125,-123.9582290649414,0.0007,31499,-7.677894115447998,257.0,0.0
157500,257.0,315.95,,31500,196,800,,,,,,,
158000,257.0,314.06,338.5927429199219,31600,196,802,1907.5865478515625,0.0,0.0007,31599,-7.6912994384765625,,
158500,257.0,311.73,501.9819030761719,31700,197,804,4847.28857421875,-1227.0689697265625,0.0007,31699,-7.695477485656738,,
159000,257.0,305.15,233.52847290039062,31800,197,805,1147.4801025390625,-2.7065038681030273,0.0007,31799,-7.699072360992432,,
159500,257.0,309.13,-0.08315271139144897,31900,197,807,0.00013799274165648967,-1.1920928955078125e-07,0.0007,31899,-7.702242374420166,,
160000,,,-0.0833236500620842,,,,0.00014830337022431195,0.0,0.0007,31999,-7.689563274383545,257.0,0.0
160000,257.0,312.94,,32000,196,813,,,,,,,
160500,257.0,315.84,374.9419860839844,32100,196,815,2846.653076171875,-1288.624755859375,0.0007,32099,-7.691366672515869,,
161000,257.0,313.63,70.8992919921875,32200,196,817,143.8956756591797,-3.9240031242370605,0.0007,32199,-7.685831546783447,,
161500,257.0,317.37,-192.86672973632812,32300,197,819,766.1512451171875,-2.4438118934631348,0.0007,32299,-7.689393520355225,,
162000,257.0,315.2,-0.10343527793884277,32400,197,820,0.00023871290613897145,1.7881393432617188e-07,0.0007,32399,-7.690554141998291,,
162500,,,-0.06783987581729889,,,,9.704177500680089e-05,9.572505950927734e-05,0.0007,32499,-7.702155590057373,257.0,0.0
162500,257.0,317.71,,32500,196,825,,,,,,,
163000,257.0,320.26,434.9102478027344,32600,197,826,4091.699951171875,-445.77056884765625,0.0007,32599,-7.698010444641113,,
163500,257.0,325.34,-0.02018250897526741,32700,197,828,8.000577508937567e-06,-0.00022459030151367188,0.0007,32699,-7.701024055480957,,
164000,257.0,318.59,382.1302795410156,32800,197,830,3538.923583984375,-2349.721923828125,0.0007,32799,-7.6959381103515625,,
164500,257.0,321.1,-174.38528442382812,32900,197,832,1876.223876953125,-9006.2919921875,0.0007,32899,-7.690887451171875,,
165000,,,4.475839138031006,,,,0.5834607481956482,-7.271766662597656e-05,0.0007,32999,-7.698422908782959,257.0,0.0
165000,257.0,318.79,,33000,197,837,,,,,,,
165500,257.0,320.24,-0.07986985892057419,33100,197,839,0.0001333007385255769,0.0,0.0007,33099,-7.698328495025635,,
166000,257.0,326.66,323.2520446777344,33200,197,840,2627.280517578125,-51.26749038696289,0.0007,33199,-7.6959052085876465,,
166500,257.0,318.87,-0.05113686993718147,33300,197,842,5.2625244279624894e-05,0.0,0.0007,33299,-7.705902099609375,,
167000,257.0,320.57,-0.05688757449388504,33400,197,844,6.19616184849292e-05,0.0,0.0007,33399,-7.699958801269531,,
167500,,,-0.021443121135234833,,,,9.680639777798206e-06,0.0,0.0007,33499,-7.70361852645874,257.0,0.0
167500,257.0,321.01,,33500,197,848,,,,,,,
168000,257.0,316.97,-0.05100102350115776,33600,197,850,5.2283121476648375e-05,-1.1920928955078125e-07,0.0007,33599,-7.702887058258057,,
168500,257.0,319.29,78.68995666503906,33700,197,852,123.04035949707031,1.1920928955078125e-07,0.0007,33699,-7.6820387840271,,
169000,257.0,323.37,-0.05021115764975548,33800,197,853,5.1558035920606926e-05,-0.014252543449401855,0.0007,33799,-7.687660217285156,,
